Timestamp,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5
2/27/2020 9:07:46,Guard,Supporter,Ranged,Healing,DP-Recovery
2/27/2020 9:07:49,Medic,Supporter,Specialist,AoE,Fast-Redeploy
2/27/2020 9:13:16,Guard,Sniper,Defender,Caster,Starter
2/27/2020 9:18:31,Guard,Defender,Medic,Supporter,Caster
2/27/2020 9:20:36,Guard,Defender,Medic,Supporter,Caster
2/27/2020 9:35:23,Defender,Healing,Starter,DP-Recovery,Slow
2/27/2020 9:40:03,Guard,Caster,DP-Recovery,DPS,Slow
2/27/2020 9:40:43,Sniper,Medic,Melee,Ranged,AoE
2/27/2020 10:05:54,Guard,Defender,Supporter,Caster,Starter
2/27/2020 10:07:54,Sniper,Supporter,Caster,Melee,Survival
2/27/2020 10:09:00,Medic,Vanguard,Ranged,Defense,Slow
2/27/2020 10:09:58,Medic,Caster,Ranged,Healing,Slow
2/27/2020 10:10:24,Sniper,Supporter,Vanguard,Healing,Starter
2/27/2020 10:10:36,Sniper,Supporter,Caster,Vanguard,Healing
2/27/2020 10:11:03,Medic,Supporter,Ranged,Melee,DP-Recovery
2/27/2020 10:11:39,Support,Caster,Vanguard,Melee,Ranged
2/27/2020 10:14:04,Caster,Vanguard,DP-Recovery,Survival,Slow
2/27/2020 10:23:26,Sniper,Medic,Ranged,Starter,DPS
2/27/2020 10:27:08,Medic,Supporter,Starter,DP-Recovery,Slow
2/27/2020 10:33:14,Supporter,Vanguard,Melee,Ranged,DP-Recovery
2/27/2020 10:51:13,Sniper,Medic,Caster,Ranged,Starter
2/27/2020 10:52:37,Medic,Supporter,Specialist,Starter,AoE
2/27/2020 10:53:30,Medic,Supporter,Vanguard,Healing,Survival
2/27/2020 10:54:13,Guard,Medic,Vanguard,Starter,DP-Recovery
2/27/2020 10:54:40,Medic,Vanguard,Ranged,DP-Recovery,Slow
2/27/2020 10:56:20,Supporter,Vanguard,DP-Recovery,Starter,Slow
2/27/2020 11:21:24,Healing,Starter,DP-Recovery,DPS,Survival
2/27/2020 11:22:47,Guard,Sniper,Ranged,Starter,Defense
2/27/2020 11:23:30,Medic,Caster,Vanguard,Starter,Survival
2/27/2020 11:24:01,Defender,Ranged,Starter,Defense,Slow
2/27/2020 11:24:46,Sniper,Supporter,Ranged,Healing,DP-Recovery
2/27/2020 11:25:40,Defender,Medic,Caster,Melee,Ranged
2/27/2020 11:27:41,Guard,Medic,Melee,DP-Recovery,DPS
2/27/2020 11:28:13,Guard,Defender,Supporter,DP-Recovery,Melee
2/27/2020 11:28:52,Sniper,Medic,Supporter,Healing,DP-Recovery
2/27/2020 11:29:39,Guard,Vanguard,DP-Recovery,AoE,DPS
2/27/2020 11:50:12,Sniper,Medic,Supporter,Ranged,Shift
2/27/2020 11:51:33,Defender,Medic,Caster,Vanguard,Starter
2/27/2020 11:52:15,Sniper,Vanguard,Melee,Ranged,DP-Recovery
2/27/2020 11:53:26,Medic,Caster,Ranged,Starter,Defense
2/27/2020 12:29:24,Supporter,Caster,Starter,Survival,Slow
2/27/2020 12:29:46,Medic,Supporter,DP-Recovery,AoE,Defense
2/27/2020 12:30:16,Defender,Medic,Vanguard,Defense,Slow
2/27/2020 12:30:30,Sniper,Medic,Supporter,Vanguard,Ranged
2/27/2020 12:33:20,Defender,Vanguard,Defense,Slow,Fast-Redeploy
2/27/2020 12:34:47,Guard,Sniper,Caster,Specialist,Starter
2/27/2020 12:35:28,Medic,Supporter,Vanguard,DP-Recovery,Slow
2/27/2020 13:02:42,Guard,Medic,Caster,Starter,DPS
2/27/2020 13:12:14,Medic,Caster,Ranged,DP-Recovery,DPS
2/27/2020 13:12:24,Defender,Medic,Caster,Vanguard,AoE
2/27/2020 13:12:46,Guard,Medic,Caster,Vanguard,Defense
2/27/2020 13:13:04,Sniper,Medic,Supporter,Caster,Melee
2/27/2020 13:15:02,Guard,Supporter,Melee,Ranged,DP-Recovery
2/27/2020 13:16:13,Sniper,Supporter,Vanguard,Starter,Defense
2/27/2020 13:16:21,Guard,Sniper,Ranged,Survival,Shift
2/27/2020 13:26:07,Guard,Medic,Supporter,Vanguard,Defense
2/27/2020 13:27:23,Defender,Supporter,Melee,Starter,Defense
2/27/2020 13:28:17,Supporter,Caster,Melee,DP-Recovery,Robot
2/27/2020 13:39:38,Defender,Caster,Ranged,AoE,Defense
2/27/2020 13:48:59,Guard,Vanguard,Melee,DP-Recovery,DPS
2/27/2020 13:49:16,Guard,Medic,Caster,Vanguard,Defense
2/27/2020 13:49:31,Defender,Medic,Caster,Vanguard,Melee
2/27/2020 13:49:47,Medic,Ranged,Healing,Starter,Slow
2/27/2020 13:50:08,Defender,Medic,Melee,Starter,DP-Recovery
2/27/2020 13:51:26,Guard,Defender,AoE,Slow,Defense
2/27/2020 13:52:14,Melee,Ranged,DP-Recovery,Survival,Debuff
2/27/2020 14:40:44,Guard,Caster,DPS,Ranged,Melee
2/27/2020 14:41:21,Sniper,Supporter,Ranged,Healing,Starter
2/27/2020 14:44:52,Sniper,Medic,Specialist,Healing,Fast-Redeploy
2/27/2020 14:46:10,Caster,Defender,Vanguard,Defense,Slow
2/27/2020 14:47:32,Caster,Defender,Specialist,Healing,Fast-Redeploy
2/27/2020 14:49:54,Melee,Ranged,Defender,Vanguard,Defense
2/27/2020 14:51:34,Melee,Ranged,Guard,Medic,Defense
2/27/2020 14:57:09,Supporter,Melee,Starter,DP-Recovery,Defense
2/27/2020 14:57:43,Medic,Supporter,Vanguard,Ranged,AoE
2/27/2020 14:58:24,Medic,Vanguard,Starter,Defense,Slow
2/27/2020 14:58:47,Defender,Medic,Ranged,AoE,Defense
2/27/2020 15:27:12,Guard,Medic,Caster,DP-Recovery,DPS
2/27/2020 15:28:00,Defender,Supporter,Caster,Vanguard,Ranged
2/27/2020 15:29:01,Guard,Sniper,Defender,Medic,Supporter
2/27/2020 15:37:08,Guard,Sniper,Vanguard,Ranged,DP-Recovery
2/27/2020 15:37:40,Sniper,Medic,Supporter,Caster,DP-Recovery
2/27/2020 15:39:00,Sniper,Caster,Melee,Survival,Slow
2/27/2020 16:11:23,Guard,Sniper,Vanguard,Ranged,Healing
2/27/2020 16:11:55,Medic,Vanguard,DP-Recovery,AoE,Defense
2/27/2020 16:12:32,Sniper,Defender,Medic,Ranged,DP-Recovery
2/27/2020 16:14:14,Medic,Caster,Ranged,Defense,Slow
2/27/2020 16:30:47,Caster,Vanguard,DP-Recovery,Survival,Slow
2/27/2020 16:40:46,Vanguard,Ranged,Healing,DP-Recovery,AoE
2/27/2020 16:51:32,Guard,Supporter,Caster,Healing,Survival
2/27/2020 16:53:10,Medic,Vanguard,Ranged,Starter,DPS
2/27/2020 17:18:38,Guard,Vanguard,Melee,Defense,Fast-Redeploy
2/27/2020 17:18:59,Defender,Caster,Vanguard,Melee,Ranged
2/27/2020 17:19:19,Supporter,Caster,Starter,Survival,Slow
2/27/2020 17:19:40,Medic,Caster,Vanguard,Ranged,DP-Recovery
2/27/2020 17:20:28,Defender,Supporter,Starter,AoE,Defense
2/27/2020 17:24:56,Defender,Medic,Caster,Starter,Slow
2/27/2020 17:26:03,Guard,Vanguard,Healing,DP-Recovery,DPS
2/27/2020 17:26:36,Guard,Sniper,Ranged,Starter,Defense
2/27/2020 17:27:02,Caster,Vanguard,DP-Recovery,AoE,DPS
2/27/2020 17:27:13,Guard,Sniper,Vanguard,Melee,Defense
2/27/2020 17:27:40,Supporter,Vanguard,Healing,Survival,Slow
2/27/2020 17:31:35,Guard,Supporter,Melee,DP-Recovery,Defense
2/27/2020 17:32:47,Medic,Starter,DP-Recovery,Defense,Slow
2/27/2020 17:35:06,Sniper,Medic,Caster,Melee,Starter
2/27/2020 17:35:29,Guard,Supporter,Caster,Vanguard,Starter
2/27/2020 17:35:50,Medic,Healing,DP-Recovery,DPS,Survival
2/27/2020 17:36:00,Guard,Supporter,Caster,Melee,Defense
2/27/2020 17:36:11,Defender,Caster,Specialist,Support,Fast-Redeploy
2/27/2020 17:48:54,Debuff,Survival,Slow,Healing,DP-Recovery
2/27/2020 18:08:49,Defender,Caster,Vanguard,Starter,Defense
2/27/2020 18:14:45,Defender,Medic,Supporter,Caster,Vanguard
2/27/2020 18:15:45,Medic,Supporter,Survival,Slow,Fast-Redeploy
2/27/2020 18:18:27,Specialist,Melee,Healing,AoE,Fast-Redeploy
2/27/2020 18:19:43,Defender,Medic,Caster,Melee,Starter
2/27/2020 18:20:55,Medic,Supporter,Caster,Vanguard,Healing
2/27/2020 18:28:40,Sniper,Specialist,Vanguard,DP-Recovery,Shift
2/27/2020 18:29:55,Sniper,Defender,Supporter,Vanguard,Ranged
2/27/2020 18:45:09,Medic,Vanguard,Melee,Starter,DPS
2/27/2020 18:46:21,Medic,Supporter,Starter,DP-Recovery,Defense
2/27/2020 18:46:32,Guard,Ranged,Healing,Starter,DP-Recovery
2/27/2020 18:47:39,Medic,Supporter,Caster,Vanguard,Survival
2/27/2020 18:51:33,Melee,Healing,DP-Recovery,AoE,Guard
2/27/2020 19:09:34,Defender,Supporter,Specialist,Melee,DP-Recovery
2/27/2020 19:24:59,Caster,Guard,Healing,Starter,Survival
2/27/2020 19:26:19,Medic,Supporter,Caster,Vanguard,Melee
2/27/2020 19:28:02,Guard,Medic,Caster,DPS,Survival
2/27/2020 19:37:19,Sniper,Supporter,Healing,Slow,Robot
2/27/2020 20:06:39,Vanguard,Guard,Defender,Specialist,Fast-Redeploy
2/27/2020 20:22:29,Slow,Supporter,Vanguard,Sniper,Caster
2/27/2020 20:22:47,Specialist,Defender,Vanguard,Defender,DP-Recovery
2/27/2020 20:23:13,Guard,Defender,Caster,Melee,Ranged
2/27/2020 20:26:53,Supporter,Caster,Vanguard,Starter,Survival
2/27/2020 20:27:32,Defender,Medic,Supporter,Starter,DP-Recovery
2/27/2020 20:28:23,Medic,Vanguard,Melee,Starter,Survival
2/27/2020 20:37:27,Defender,Vanguard,Ranged,Starter,Defense
2/27/2020 20:37:57,Guard,Sniper,Medic,Caster,DP-Recovery
2/27/2020 20:39:42,Sniper,Medic,Supporter,Vanguard,DP-Recovery
2/27/2020 21:37:28,Guard,Sniper,Medic,Caster,Starter
2/27/2020 21:38:06,Vanguard,Melee,Ranged,DP-Recovery,DPS
2/27/2020 21:38:32,Defender,Supporter,Caster,DP-Recovery,AoE
2/27/2020 21:39:01,Sniper,Defender,Vanguard,Melee,Slow
2/27/2020 21:50:36,Sniper,Defender,Supporter,DP-Recovery,Defense
2/27/2020 21:51:17,Medic,Melee,Starter,DP-Recovery,Defense
2/27/2020 21:51:50,Medic,Caster,Vanguard,DP-Recovery,Defense
2/27/2020 21:52:26,Melee,DP-Recovery,AoE,Fast-Redeploy,Shift
2/27/2020 21:53:19,Sniper,Defender,Supporter,Vanguard,DP-Recovery
2/27/2020 21:54:22,Caster,Vanguard,Healing,DP-Recovery,Survival
2/27/2020 21:56:01,Guard,Supporter,Caster,Vanguard,Survival
2/27/2020 21:56:52,Guard,Caster,Healing,Starter,Survival
2/27/2020 21:57:32,Medic,Vanguard,Melee,DP-Recovery,DPS
2/27/2020 21:57:44,Caster,Vanguard,Shift,Starter,Survival
2/27/2020 21:58:05,Guard,Supporter,Vanguard,Melee,Starter
2/27/2020 22:12:45,Sniper,Medic,Vanguard,Ranged,Defense
2/27/2020 22:13:43,Guard,Caster,Melee,DPS,Survival
2/27/2020 22:17:26,Starter,Supporter,Ranged,Healing,DP-Recovery
2/27/2020 22:18:12,Survival,Slow,Starter,Supporter,Vanguard
2/27/2020 22:19:46,Guard,Sniper,Supporter,Specialist,Melee
2/27/2020 22:20:18,Starter,Ranged,Medic,DP-Recovery,Vanguard
2/27/2020 22:33:14,Medic,Supporter,Ranged,Healing,DP-Recovery
2/27/2020 22:34:48,Medic,Supporter,Ranged,Healing,Slow
2/27/2020 22:35:06,Defender,Supporter,Vanguard,Melee,Healing
2/27/2020 22:58:22,Guard,Defender,Caster,Vanguard,Defense
2/27/2020 23:14:49,Medic,Caster,DP-Recovery,DPS,AoE
2/27/2020 23:21:39,Vanguard,Starter,DP-Recovery,AoE,Defense
2/27/2020 23:21:54,Sniper,Caster,Vanguard,Ranged,Defense
2/27/2020 23:22:13,Medic,Supporter,Caster,Melee,DP-Recovery
2/27/2020 23:22:27,Defender,Medic,Caster,Vanguard,Defense
2/28/2020 1:36:42,Medic,Vanguard,DP-Recovery,DPS,Survival
2/28/2020 2:23:49,Caster,Vanguard,Healing,DPS,Survival
2/28/2020 2:49:40,Defender,Ranged,Caster,Defense,Vanguard
2/28/2020 3:07:11,Supporter,Caster,Vanguard,DP-Recovery,Slow
2/28/2020 3:08:25,Caster,Ranged,Starter,DPS,AoE
2/28/2020 3:08:28,Guard,Caster,Vanguard,Supporter,Survival
2/28/2020 3:09:10,Medic,Vanguard,Starter,DPS,AoE
2/28/2020 3:13:11,Defender,Medic,Caster,Ranged,Defense
2/28/2020 3:19:08,Caster,Vanguard,Healing,Survival,Slow
2/28/2020 3:20:07,Caster,Medic,Supporter,Melee,Guard
2/28/2020 3:21:09,Caster,AoE,Ranged,Starter,Slow
2/28/2020 3:27:08,Guard,Sniper,Supporter,Healing,Defense
2/28/2020 3:28:14,Medic,Caster,Starter,DP-Recovery,Survival
2/28/2020 3:29:45,Guard,Sniper,Defender,Caster,Vanguard
2/28/2020 3:46:16,Caster,Vanguard,Starter,DPS,AoE
2/28/2020 3:47:51,Sniper,Supporter,Melee,AoE,Shift
2/28/2020 3:49:41,Medic,Caster,Healing,DPS,Survival
2/28/2020 3:50:44,Guard,Supporter,Healing,Starter,Survival
2/28/2020 3:51:26,Guard,Caster,Melee,Ranged,DPS
2/28/2020 3:51:52,Guard,Caster,Vanguard,Ranged,Defense
2/28/2020 3:53:29,Caster,Healing,Starter,DP-Recovery,Slow
2/28/2020 3:53:50,Supporter,Caster,Healing,Survival,Slow
2/28/2020 4:04:47,Vanguard,Defender,Caster,Slow,Starter
2/28/2020 4:21:14,Guard,Supporter,Vanguard,Healing,Survival
2/28/2020 4:23:05,Guard,Supporter,Healing,Starter,Survival
2/28/2020 4:24:09,Guard,Caster,Vanguard,Starter,DP-Recovery
2/28/2020 4:24:57,Defender,Supporter,Vanguard,Starter,AoE
2/28/2020 4:25:48,Sniper,Medic,Caster,Starter,DPS
2/28/2020 4:29:56,Defender,Medic,Caster,Vanguard,Ranged
2/28/2020 4:30:24,Sniper,Medic,Vanguard,Ranged,Healing
2/28/2020 4:30:31,Sniper,Ranged,DP-Recovery,Debuff,Fast-Redeploy
2/28/2020 4:30:56,Medic,Supporter,Vanguard,DP-Recovery,AoE
2/28/2020 4:31:24,Medic,Caster,Vanguard,Melee,Starter
2/28/2020 4:49:08,Fast-Redeploy,Shift,Caster,Ranged,Starter
2/28/2020 4:50:24,Guard,Defender,Supporter,Caster,Starter
2/28/2020 5:20:52,Caster,Vanguard,Ranged,Starter,AoE
2/28/2020 5:21:19,Vanguard,Ranged,Starter,AoE,Defense
2/28/2020 5:26:52,Medic,Caster,Vanguard,AoE,Defense
2/28/2020 5:42:51,Defender,Caster,Slow,Debuff,Fast-Redeploy
2/28/2020 5:44:24,Medic,Vanguard,Ranged,Healing,Starter
2/28/2020 5:53:39,Guard,Medic,Supporter,Ranged,Starter
2/28/2020 6:05:46,Vanguard,Nuker,Top,Melee,Fast-Redeploy
2/28/2020 6:06:17,Medic,Supporter,Caster,Vanguard,AoE
2/28/2020 6:07:08,Medic,Caster,Ranged,Starter,AoE
2/28/2020 6:07:52,Guard,Sniper,Ranged,Starter,DP-Recovery
2/28/2020 6:08:51,Caster,Ranged,Starter,Defense,Slow
2/28/2020 6:21:57,Caster,Healing,Starter,DP-Recovery,Survival
2/28/2020 6:52:28,Medic,Supporter,Vanguard,Ranged,Healing
2/28/2020 6:53:06,Medic,Caster,Vanguard,Melee,DPS
2/28/2020 6:53:20,Caster,DP-Recovery,Defense,Ranged,Melee
2/28/2020 6:54:07,Guard,Medic,Ranged,DP-Recovery,Defense
2/28/2020 6:54:32,Defender,Vanguard,Ranged,Defense,Slow
2/28/2020 7:04:28,Defender,Medic,Caster,Vanguard,Melee
2/28/2020 7:05:20,Guard,Defender,Medic,Supporter,Defense
2/28/2020 7:06:08,Medic,Supporter,Caster,DP-Recovery,Fast-Redeploy
2/28/2020 7:07:04,Defender,Caster,Vanguard,DP-Recovery,AoE
2/28/2020 7:37:37,Guard,Sniper,Supporter,Caster,DP-Recovery
2/28/2020 7:41:26,Guard,Defender,Caster,Vanguard,Defense
2/28/2020 7:42:09,Guard,Caster,Vanguard,Melee,DPS
2/28/2020 7:42:47,Medic,Ranged,Starter,DP-Recovery,DPS
2/28/2020 7:43:33,Guard,Vanguard,Melee,DPS,Survival
2/28/2020 7:44:00,Guard,Defender,Medic,Melee,DP-Recovery
2/28/2020 8:05:03,Sniper,Specialist,Medic,Support,Healing
2/28/2020 8:27:10,Medic,Caster,DP-Recovery,AoE,Defense
2/28/2020 8:28:07,Guard,Medic,Vanguard,Starter,DP-Recovery
2/28/2020 8:29:14,Guard,Sniper,Starter,DPS,Fast-Redeploy
2/28/2020 8:31:08,Medic,Supporter,Specialist,Melee,Starter
2/28/2020 8:32:05,Vanguard,Healing,Starter,DP-Recovery,DPS
2/28/2020 8:32:58,Guard,Medic,Supporter,Caster,Melee
2/28/2020 8:33:41,Supporter,Vanguard,Ranged,DP-Recovery,AoE
2/28/2020 8:35:00,Medic,Caster,Healing,Starter,Survival
2/28/2020 8:35:41,Guard,Caster,Vanguard,Starter,AoE
2/28/2020 8:36:49,Sniper,Supporter,Vanguard,Melee,Ranged
2/28/2020 8:39:48,Sniper,Supporter,Vanguard,Melee,Ranged
2/28/2020 8:41:27,Medic,Supporter,Healing,AoE,Defense
2/28/2020 8:43:05,Guard,Medic,Caster,DP-Recovery,Defense
2/28/2020 8:50:04,Medic,Specialist,Starter,Fast-Redeploy,Shift
2/28/2020 8:53:23,Medic,Supporter,Healing,Starter,Defense
2/28/2020 8:53:47,Guard,Ranged,Healing,Starter,DPS
2/28/2020 8:54:11,Sniper,Vanguard,Melee,Starter,DPS
2/28/2020 8:54:48,Vanguard,Ranged,Healing,DP-Recovery,DPS
2/28/2020 8:55:28,Guard,Defender,Medic,Melee,Defense
2/28/2020 9:05:31,Defender,Medic,Supporter,Vanguard,Starter
2/28/2020 9:10:19,Supporter,Caster,DP-Recovery,Defense,Slow
2/28/2020 9:11:14,Defender,Caster,Vanguard,Defense,Slow
2/28/2020 9:11:49,Ranged,Healing,Starter,DPS,AoE
2/28/2020 9:12:18,Sniper,Caster,Ranged,DP-Recovery,Fast-Redeploy
2/28/2020 9:14:58,Supporter,Vanguard,Starter,DP-Recovery,Survival
2/28/2020 9:22:14,Guard,Sniper,Melee,Starter,Defense
2/28/2020 9:33:52,Sniper,DPS,Ranged,Vanguard,Melee
2/28/2020 9:34:19,Guard,Vanguard,Healing,DPS,Survival
2/28/2020 9:34:49,Guard,Supporter,Caster,Starter,Survival
2/28/2020 9:35:45,Sniper,Defender,Supporter,Caster,Defender
2/28/2020 9:42:51,Guard,Medic,Supporter,Healing,Starter
2/28/2020 9:44:05,Guard,Caster,Vanguard,DP-Recovery,Survival
2/28/2020 9:44:26,Medic,Supporter,Healing,Starter,Survival
2/28/2020 10:06:45,Caster,Vanguard,Ranged,Starter,AoE
2/28/2020 11:03:03,Vanguard,Ranged,Starter,DPS,AoE
2/28/2020 11:19:57,Guard,Defender,Melee,Ranged,Starter
2/28/2020 12:15:32,Specialist,Healing,DP-Recovery,Debuff,Shift
2/28/2020 12:21:24,Medic,Ranged,Starter,DP-Recovery,Defense
2/28/2020 12:22:03,Supporter,Ranged,Healing,Starter,DP-Recovery
2/28/2020 12:22:45,Sniper,Defender,Supporter,Caster,Melee
2/28/2020 12:26:32,Guard,Defender,Medic,Ranged,DP-Recovery
2/28/2020 12:48:01,Caster,Supporter,Ranged,AoE,Defense
2/28/2020 12:48:29,Sniper,Defender,Supporter,AoE,Ranged
2/28/2020 12:50:04,Vanguard,Ranged,Healing,DP-Recovery,Slow
2/28/2020 13:18:39,Guard,Sniper,Vanguard,Melee,Starter
2/28/2020 13:19:04,Melee,Ranged,Starter,DP-Recovery,DPS
2/28/2020 13:23:31,Caster,Vanguard,Starter,DPS,AoE
2/28/2020 13:53:02,Medic,Caster,DP-Recovery,Defense,Slow
2/28/2020 13:53:28,Medic,Supporter,Vanguard,Starter,Defense
2/28/2020 13:53:51,Vanguard,Melee,Ranged,Starter,DP-Recovery
2/28/2020 13:54:08,Guard,Supporter,Caster,DP-Recovery,Defense
2/28/2020 13:56:45,Vanguard,DP-Recovery,DPS,Guard,Specialist
2/28/2020 13:57:47,Medic,Caster,Vanguard,Ranged,Healing
2/28/2020 13:58:46,Sniper,Caster,Ranged,DP-Recovery,DPS
2/28/2020 14:03:50,Medic,Healing,Starter,DP-Recovery,AoE
2/28/2020 14:24:11,Caster,Vanguard,Healing,Starter,DP-Recovery
2/28/2020 14:32:21,Sniper,Ranged,Defender,Specialist,Supporter
2/28/2020 14:33:12,Defender,Supporter,Starter,DP-Recovery,AoE
2/28/2020 14:59:11,Supporter,Medic,Guard,Vanguard,Melee
2/28/2020 14:59:36,Sniper,Defender,Ranged,DPS,Starter
2/28/2020 14:59:52,Sniper,Defender,Healing,Melee,Starter
2/28/2020 15:00:11,Medic,Supporter,Ranged,Healing,Slow
2/28/2020 15:00:29,Sniper,Medic,Specialist,Healing,Ranged
2/28/2020 15:00:51,Sniper,Defender,DP-Recovery,Melee,Ranged
2/28/2020 15:01:08,Medic,Defender,Healing,AoE,Ranged
2/28/2020 15:02:03,Guard,Supporter,Defender,Starter,Melee
2/28/2020 15:03:03,Supporter,Medic,Defender,Sniper,Ranged
2/28/2020 15:03:28,Sniper,Guard,Supporter,Defender,Ranged
2/28/2020 15:04:10,Sniper,Guard,Supporter,Specialist,Shift
2/28/2020 15:05:38,Sniper,Defender,Senior,Ranged,Nuker
2/28/2020 15:10:47,Sniper,Caster,Healing,DP-Recovery,DPS
2/28/2020 16:09:48,Medic,Supporter,Vanguard,AoE,Defense
2/28/2020 16:10:20,Vanguard,Ranged,DP-Recovery,AoE,Shift
2/28/2020 16:10:52,Guard,Sniper,Caster,Starter,DPS
2/28/2020 16:16:30,Top,AoE,Survival,Debuff,Robot
2/28/2020 16:23:13,Guard,Medic,Support,Specialist,Vanguard
2/28/2020 16:35:11,Guard,Medic,Vanguard,Melee,Defense
2/28/2020 16:36:12,Caster,Ranged,Healing,DPS,AoE
2/28/2020 16:36:34,Guard,Defender,Melee,Healing,Starter
2/28/2020 16:36:55,Guard,Sniper,Medic,Supporter,DP-Recovery
2/28/2020 16:37:28,Sniper,Vanguard,Melee,Ranged,DPS
2/28/2020 16:50:49,Caster,Vanguard,DP-Recovery,Survival,Slow
2/28/2020 18:06:12,Guard,DP-Recovery,AoE,Fast-Redeploy,Shift
2/28/2020 18:06:42,Sniper,Caster,Survival,Fast-Redeploy,Shift
2/28/2020 18:07:57,Guard,Medic,Supporter,Caster,Healing
2/28/2020 18:08:36,Sniper,Defender,Supporter,Caster,Ranged
2/28/2020 18:11:49,Sniper,Defender,Caster,Ranged,Defense
2/28/2020 18:12:41,Caster,Vanguard,Starter,Survival,Slow
2/28/2020 18:13:22,Guard,Sniper,Caster,DP-Recovery,Defense
2/28/2020 18:14:10,Guard,Sniper,Medic,Melee,DPS
2/28/2020 18:14:53,Sniper,DPS,Ranged,Vanguard,DP-Recovery
2/28/2020 18:23:04,Medic,Supporter,Caster,AoE,Defense
2/28/2020 18:39:31,Sniper,Defender,Vanguard,Melee,DP-Recovery
2/28/2020 18:49:50,Defender,Ranged,DP-Recovery,Defense,Slow
2/28/2020 18:50:53,Guard,Sniper,Caster,Melee,Ranged
2/28/2020 18:52:22,Supporter,Caster,Vanguard,Healing,Starter
2/28/2020 19:07:26,Medic,Healing,Starter,DP-Recovery,AoE
2/28/2020 19:14:46,Caster,Vanguard,Ranged,Healing,DPS
2/28/2020 19:31:58,Defender,Medic,DP-Recovery,Defense,Slow
2/28/2020 19:32:27,Guard,Caster,Healing,Starter,DPS
2/28/2020 19:38:29,Medic,Healing,Starter,DP-Recovery,AoE
2/28/2020 19:39:22,Caster,Melee,DP-Recovery,DPS,Survival
2/28/2020 19:39:44,Supporter,Caster,Vanguard,Ranged,Slow
2/28/2020 19:40:21,Sniper,Medic,Caster,Vanguard,Defense
2/28/2020 19:40:50,Medic,Supporter,Caster,Starter,AoE
2/28/2020 19:41:44,Guard,Sniper,Caster,Healing,DPS
2/28/2020 19:59:37,Caster,Melee,Starter,Fast-Redeploy,Robot
2/28/2020 20:01:07,Vanguard,Melee,Ranged,Starter,DPS
2/28/2020 20:01:40,Guard,Supporter,Vanguard,Ranged,Starter
2/28/2020 20:02:08,Defender,Vanguard,Ranged,Starter,AoE
2/28/2020 20:16:43,Guard,Medic,Caster,Melee,Survival
2/28/2020 20:19:41,Guard,Ranged,Debuff,Survival,Starter
2/28/2020 20:21:10,Medic,Supporter,Vanguard,Ranged,Starter
2/28/2020 20:32:20,Guard,Sniper,Defender,Ranged,DP-Recovery
2/28/2020 20:32:53,Guard,Defender,Melee,Starter,DP-Recovery
2/28/2020 20:33:12,Defender,Medic,Supporter,Caster,AoE
2/28/2020 20:33:43,Vanguard,Melee,Starter,DPS,Survival
2/28/2020 20:36:28,Sniper,Caster,Vanguard,Ranged,DP-Recovery
2/28/2020 20:57:14,Defender,Caster,Nuker,Defense,Summon
2/28/2020 20:59:00,Defender,Caster,Ranged,Starter,DP-Recovery
2/28/2020 20:59:36,Guard,Medic,Melee,Ranged,DPS
2/28/2020 21:02:08,Defender,Melee,Ranged,DP-Recovery,Starter
2/28/2020 21:03:15,Medic,Caster,Ranged,Starter,DPS
2/28/2020 21:04:48,Caster,Vanguard,DPS,DP-Recovery,Survival
2/28/2020 21:06:35,Caster,Melee,Ranged,Starter,Defense
2/28/2020 21:07:37,Guard,Defender,Medic,Starter,Defense
2/28/2020 21:32:24,Guard,Defender,Supporter,Starter,Defense
2/28/2020 21:32:55,Defender,Specialist,Melee,Ranged,Starter
2/28/2020 21:40:32,Defender,Defense,Support,Specialist,Melee
2/28/2020 21:41:33,Medic,Supporter,Caster,Slow,Starter
2/28/2020 21:42:23,Guard,Vanguard,Healing,DPS,Survival
2/28/2020 21:42:59,Guard,Medic,Ranged,Starter,Defense
2/28/2020 21:43:37,Sniper,Caster,Ranged,Starter,Fast-Redeploy
2/28/2020 22:22:38,Medic,Ranged,DP-Recovery,AoE,Defense
2/28/2020 22:24:53,Medic,Caster,Vanguard,Starter,DPS
2/28/2020 22:25:23,Medic,Melee,DP-Recovery,Survival,Shift
2/28/2020 22:27:44,Medic,Caster,Vanguard,Starter,DPS
2/28/2020 22:32:36,AoE,DP-Recovery,Supporter,Medic,Starter
2/28/2020 23:04:53,Defender,Medic,Supporter,DP-Recovery,AoE
2/28/2020 23:05:27,Supporter,Caster,Specialist,Shift,AoE
2/28/2020 23:20:48,Caster,Supporter,Slow,Survival,Starter
2/28/2020 23:21:46,Guard,Supporter,Vanguard,Melee,Starter
2/28/2020 23:29:25,Sniper,Medic,Vanguard,DP-Recovery,DPS
2/28/2020 23:29:56,Guard,Medic,Supporter,DP-Recovery,Survival
2/28/2020 23:30:35,Guard,Medic,Supporter,DP-Recovery,Survival
2/28/2020 23:31:13,Defender,Medic,Ranged,Starter,Defense
2/28/2020 23:31:48,Medic,Vanguard,Starter,DPS,Survival
2/28/2020 23:32:17,Defender,Caster,Vanguard,AoE,Defense
2/28/2020 23:32:49,Guard,Defender,Medic,Caster,DP-Recovery
2/28/2020 23:33:26,Supporter,Vanguard,Ranged,DP-Recovery,Defense
